no,Time,POI,UserID/MemID,設置點,緯度,經度,BPL UID,age,gender,weather,temperature,tidal
4190,4/15/2022 6:06:04 PM,"0150deb7d0,0027",Ub8435fdcfc2b3bd95ca3ceeb76822229,五鮮上醬海產專賣,23.56580466,119.5654261,446015,24,1,風,19.5,0
4191,4/15/2022 6:09:14 PM,"0150deb7d0,0196",Uedd13dfbe6ad5fea6ababe9be771b657,馬路益燒肉飯,23.56596,119.56523,446028,37,0,風,19.5,0
4195,4/15/2022 6:59:55 PM,"0150deb7d0,0134",Uc3f3e2177402a487f3e3e4443e5d8ecd,呷飽飽燒烤屋,23.57558,119.58025,446260,56,1,風,19.5,1
4196,4/15/2022 7:13:22 PM,"0150deb7d0,0305",Ucdba1bf15e1eb63bbe2a6bc301d768d0,桃太郎日式料理,23.566129999999998,119.56468000000001,446291,62,1,風,19.5,1
4197,4/15/2022 7:34:32 PM,"0150deb7d0,0024",U99fed0cd1522ade3efcf61bc94acd5b1,澎漁宴餐廳,23.56625705,119.56901620000001,446364,69,1,風,19.5,1
4200,4/15/2022 8:49:45 PM,"0150deb7d0,0016",Ucdfa0f2c4d63746185972bd203584c33,海島海產大賣場,23.56576883,119.56551359999999,446559,43,1,風,19.5,2
4201,4/15/2022 8:55:35 PM,"0150deb7d0,0338",U98f13216a0ae815869d88ee48bf116ef,曾記滿福堂擔仔麵,23.57406,119.57323000000001,446587,48,1,風,19.5,2
4203,4/15/2022 9:15:25 PM,"0150deb7d0,0144",U90aa7d9aa32ab7c5d0d35d0872b10286,小小間,23.57003,119.56901,446654,61,0,風,19.5,2
4204,4/15/2022 9:16:12 PM,"0150deb7d0,0240",U90aa7d9aa32ab7c5d0d35d0872b10286,文化路蔥油餅,23.56825,119.56753,446666,61,0,風,19.5,2
4205,4/15/2022 9:21:24 PM,"0150deb7d0,0202",Ucdfa0f2c4d63746185972bd203584c33,原豆工坊咖啡專賣店,23.56409,119.56508000000001,446675,43,1,風,19.5,2
4206,4/15/2022 9:27:06 PM,"0150deb7d0,0360",U06795aebb2d9a6ff7de3a4f5e2c24e7d,芳遠水果行,23.567510000000002,119.56721,446693,43,1,風,19.5,2
4207,4/15/2022 9:33:42 PM,"0150deb7d0,0112",U3f568275a79bb841266d5c1fd3378d03,劉正港檸檬汁-中華店,23.572039999999998,119.57574,446725,61,1,風,19.5,2
4208,4/15/2022 9:53:59 AM,"0150deb7d0,0288",Ud12b72cb97ad69f841efe9b974ffdbe1,皮克吐司,23.56714,119.56466999999999,444489,54,0,風,19.5,2
4210,4/15/2022 9:55:35 AM,"0150deb7d0,0072",Uea7fc7c9746de951b427604ab16a0c82,日香美食坊歡迎您～,23.57466,119.5768,444495,68,1,風,19.5,2
4211,4/16/2022 1:16:46 PM,"0150deb7d0,0305",U3c29e39a18fb2239afcf1a9ce5da3d09,桃太郎日式料理,23.566129999999998,119.56468000000001,447756,80,0,風,17.5,1
4212,4/16/2022 1:17:34 PM,"0150deb7d0,0179",Ud12b72cb97ad69f841efe9b974ffdbe1,祥馨鮮鮮果舖,23.57336,119.57256000000001,447764,54,0,風,17.5,1
4213,4/16/2022 1:20:27 PM,"0150deb7d0,0298",Udc2acab56b09deeed9ec2d76a1fd169e,小蘑菇義大利麵,23.56716,119.56465,447776,80,1,風,17.5,1
4214,4/16/2022 1:26:45 PM,"0150deb7d0,0311",Uf4a9fa99caa0a39087a140f14921328b,澎湖 朝陽路肉圓,23.57339,119.57696999999999,447805,47,1,風,17.5,1
4215,4/16/2022 1:27:09 PM,"0150deb7d0,0305",U410a9008b1cf495925182f84ce1f204e,桃太郎日式料理,23.566129999999998,119.56468000000001,447807,22,1,風,17.5,1
4217,4/16/2022 11:11:17 AM,"0150deb7d0,0338",U1e7bdecb0fa61d04490ebac3ffaa905e,曾記滿福堂擔仔麵,23.57406,119.57323000000001,447441,49,0,風,17.5,2
4220,4/16/2022 12:16:04 PM,"0150deb7d0,0372",U3f568275a79bb841266d5c1fd3378d03,ㄇㄇ的臭豆腐,23.55258,119.61097,447603,61,1,風,17.5,2
4222,4/16/2022 12:58:46 PM,"0150deb7d0,0215",U7a89fa99cb80c8496590501db322b56c,阿力香雞排-文山店,23.56285,119.58516999999999,447709,49,0,風,17.5,2
4223,4/16/2022 2:37:27 PM,"0150deb7d0,0001",U54b59e95f3dd368e5e1a53fafff72ad2,篤行十村,23.56385,119.56093999999999,447946,64,0,風,17.5,1
4224,4/16/2022 2:46:02 PM,"0150deb7d0,0177",Uea7fc7c9746de951b427604ab16a0c82,夏天茶飲,23.571839999999998,119.57075,447974,68,1,風,17.5,1
4227,4/16/2022 3:24:05 PM,"0150deb7d0,0056",U2c268790f025cb21b9382655411be818,龍門閉鎖陣地,23.55583752,119.6753087,448083,26,0,風,17.5,0
4228,4/16/2022 3:25:40 PM,"0150deb7d0,0074",Ua3939a175af1ebc9979229dc604647ec,媽宮海產行到了！,23.56491,119.56533,448090,78,1,風,17.5,0
4230,4/16/2022 4:39:43 PM,"0150deb7d0,0040",Udf84da45a09c16e48b52336fd5d9d179,自由塔,23.56993769,119.5713121,448285,79,1,風,17.5,0
4232,4/16/2022 4:45:51 PM,"0150deb7d0,0072",U8eb2e7fe550a6d1e4a1519e405d3c917,日香美食坊歡迎您～,23.57466,119.5768,448303,18,1,風,17.5,0
4233,4/16/2022 5:09:00 PM,"0150deb7d0,0008",U54b59e95f3dd368e5e1a53fafff72ad2,典醬家,23.56933086,119.5898642,448371,64,0,風,17.5,0
4234,4/16/2022 5:45:14 PM,"0150deb7d0,0436",U751805cb651c58a391c10d1bd210c31c,味真香新港鴨肉羹臭豆腐,23.57536,119.57441999999999,448482,39,1,風,17.5,0
4235,4/16/2022 6:01:02 PM,"0150deb7d0,0289",Ue1f9ea92a0df617e7e86b7ad1106c5e2,抓包．馬公分店,23.5729,119.57694,448532,67,1,風,17.5,0
4237,4/16/2022 6:13:28 PM,"0150deb7d0,0227",U317cec3c5157e6f8bb09cfb3a514f5cc,小林包子饅頭店,23.5685,119.56895,448569,64,0,風,17.5,0
4238,4/16/2022 6:54:36 PM,"0150deb7d0,0328",Uc17d732d4b25b2e3420e0bd8424619b6,瑞師父海菜煎餅,23.56579,119.56541999999999,448699,66,1,風,17.5,0
4239,4/16/2022 7:05:49 PM,"0150deb7d0,0157",U0c296d47625964bbaf834513dc2d5668,鮮食堂海鮮蒸鍋,23.56566,119.56461999999999,448724,40,0,風,17.5,0
4240,4/16/2022 7:35:39 PM,"0150deb7d0,0107",U7f8cc11658910a8d1e4cbb29fdd94e25,真鮮味小吃部,119.56491000000001,119.56929,448823,66,0,風,17.5,1
4241,4/16/2022 7:47:04 PM,"0150deb7d0,0401",Ucdfa0f2c4d63746185972bd203584c33,駱哥港式點心,23.565839999999998,119.56856,448853,43,1,風,17.5,1
4242,4/16/2022 7:48:49 PM,"0150deb7d0,0027",U0c296d47625964bbaf834513dc2d5668,五鮮上醬海產專賣,23.56580466,119.5654261,448861,40,0,風,17.5,1
4243,4/16/2022 7:50:36 PM,"0150deb7d0,0064",U5e8d91c0ca9ceafa6046962f1e880ca7,我們是望安CAFE,23.56506,119.56816,448869,71,0,風,17.5,1
4245,4/16/2022 8:01:21 PM,"0150deb7d0,0297",U0c296d47625964bbaf834513dc2d5668,?男子漢鐵板料理,23.57041,119.57188000000001,448902,40,0,風,17.5,1
4246,4/16/2022 8:03:25 PM,"0150deb7d0,0275",U0c296d47625964bbaf834513dc2d5668,萊客帕冰品Like Par Par,23.56342,119.56493,448908,40,0,風,17.5,1
4247,4/16/2022 8:42:08 PM,"0150deb7d0,0150",U52dda63b2259abe4e296d037a82e729a,好享吃小火鍋,23.56745,119.56641,449036,68,1,風,17.5,1
4249,4/16/2022 9:34:49 PM,"0150deb7d0,0016",Ue573c8328a00a6bb23fec48a3b747101,海島海產大賣場,23.56576883,119.56551359999999,449106,63,0,風,17.5,2
4250,4/16/2022 9:37:49 AM,"0150deb7d0,0216",Ucdfa0f2c4d63746185972bd203584c33,新巴適經典麻辣鍋,23.57179,119.57882,447230,43,1,風,17.5,2
4252,4/17/2022 1:03:24 PM,"0150deb7d0,0255",U751805cb651c58a391c10d1bd210c31c,巴適麻辣鍋,23.57185,119.58141,450029,39,1,風,17.5,2
4253,4/17/2022 1:05:58 PM,"0150deb7d0,0347",U8912ece563bce76df8b3e3ae42cfa0f4,提樂茶飲專賣店,23.566679999999998,119.5654,450036,79,1,風,17.5,2
4254,4/17/2022 1:06:52 PM,"0150deb7d0,0295",U8912ece563bce76df8b3e3ae42cfa0f4,獨領風騷,23.56815,119.56751000000001,450039,79,1,風,17.5,2
4255,4/17/2022 10:06:38 PM,"0150deb7d0,0016",Udf1296118c8279d9bfbed2e8a1d43c92,海島海產大賣場,23.56576883,119.56551359999999,451610,22,1,風,17.5,1
4259,4/17/2022 10:42:09 AM,"0150deb7d0,0334",U1e7bdecb0fa61d04490ebac3ffaa905e,小熊與樹小熊燒馬公店,23.56762,119.58277,449733,49,0,風,17.5,2
4261,4/17/2022 11:41:17 AM,"0150deb7d0,0393",U954f8e628b485f2c105b7e035639650b,紐西蘭牛排館,23.57295,119.57542,449834,79,1,風,17.5,2
4262,4/17/2022 11:44:44 AM,"0150deb7d0,0153",U81e4a5b20b01eaaa6497dc620580f1b2,找食間,23.57331,119.56867,449843,62,0,風,17.5,2
4265,4/17/2022 4:47:44 PM,"0150deb7d0,0441",U1b7003bab2aaf402832cd6851b431769,本家食堂日式料理,23.57544,119.57445,450582,49,1,風,17.5,0
4266,4/17/2022 4:52:55 PM,"0150deb7d0,0338",Ua8f105690640317695cc812525a7add4,曾記滿福堂擔仔麵,23.57406,119.57323000000001,450596,51,0,風,17.5,0
4267,4/17/2022 4:53:04 PM,"0150deb7d0,0374",U112c189df934118d73cf1b6a436545a2,奶油蝴蝶烘焙坊,23.57647,119.57387,450598,48,0,風,17.5,0
4268,4/17/2022 5:10:22 PM,"0150deb7d0,0036",Uf10aa23a650e3476f7c2747e4c06c74c,岩質咖啡,23.56646069,119.57904930000001,450638,72,1,風,17.5,0
4269,4/17/2022 5:42:21 PM,"0150deb7d0,0107",Uc90a03dc5c8efd275ba07ee176e23375,真鮮味小吃部,119.56491000000001,119.56929,450738,73,1,風,17.5,0
4271,4/17/2022 6:17:44 PM,"0150deb7d0,0107",U8842bc1c33ab4cc8a292dd0257d0390a,真鮮味小吃部,119.56491000000001,119.56929,450891,19,1,風,17.5,0
4272,4/17/2022 6:19:40 PM,"0150deb7d0,0107",U1273956244016b17a461213dd7a6f722,真鮮味小吃部,119.56491000000001,119.56929,450900,43,1,風,17.5,0
4273,4/17/2022 6:21:41 PM,"0150deb7d0,0305",U1193b30bfe522e1c30244378c84e7240,桃太郎日式料理,23.566129999999998,119.56468000000001,450914,41,1,風,17.5,0
4274,4/17/2022 6:29:50 PM,"0150deb7d0,0374",U05acef925dad7cbfa0cca1762f4aa64d,奶油蝴蝶烘焙坊,23.57647,119.57387,450963,80,0,風,17.5,0
4275,4/17/2022 6:40:33 PM,"0150deb7d0,0196",Ub8435fdcfc2b3bd95ca3ceeb76822229,馬路益燒肉飯,23.56596,119.56523,450999,24,1,風,17.5,0
4276,4/17/2022 6:55:07 PM,"0150deb7d0,0107",U3bef99915c174d00c8771be3302bef5d,真鮮味小吃部,119.56491000000001,119.56929,451039,36,0,風,17.5,0
4277,4/17/2022 6:59:04 PM,"0150deb7d0,0393",U2bb1bde145575604c370bfef37a865ad,紐西蘭牛排館,23.57295,119.57542,451053,74,1,風,17.5,0
4278,4/17/2022 7:02:23 PM,"0150deb7d0,0201",Ua08140440fb458d2532cb6381df1e7e5,福鴨鴨肉大王,23.56578,119.56406000000001,451069,16,0,風,17.5,0
4279,4/17/2022 7:44:20 AM,"0150deb7d0,0412",U2c268790f025cb21b9382655411be818,四方早餐店,23.56619,119.58263000000001,449530,26,0,風,17.5,1
4280,4/17/2022 7:52:51 PM,"0150deb7d0,0196",Uc17d732d4b25b2e3420e0bd8424619b6,馬路益燒肉飯,23.56596,119.56523,451193,66,1,風,17.5,1
4281,4/17/2022 8:21:06 PM,"0150deb7d0,0438",Ub8435fdcfc2b3bd95ca3ceeb76822229,愛家好朋友素食屋,23.577270000000002,119.57231000000002,451287,24,1,風,17.5,1
4283,4/17/2022 9:51:42 AM,"0150deb7d0,0074",Ucdfa0f2c4d63746185972bd203584c33,媽宮海產行到了！,23.56491,119.56533,449630,43,1,風,17.5,2
4284,4/18/2022 1:07:25 PM,"0150deb7d0,0093",U16f92b0df914c40495c60e84bf79adba,許媽媽小吃館,23.56888,119.56856,452772,40,0,陰風,19.0,2
4285,4/18/2022 1:51:06 PM,"0150deb7d0,0237",Uea7fc7c9746de951b427604ab16a0c82,振發食品行,23.56413,119.5642,452918,68,1,陰風,19.0,2
4286,4/18/2022 1:56:08 AM,"0150deb7d0,0068",U954f8e628b485f2c105b7e035639650b,弗洛伊得飲酒店,23.56755,119.56811,451852,79,1,陰風,19.0,2
4287,4/18/2022 1:58:08 PM,"0150deb7d0,0169",Uea7fc7c9746de951b427604ab16a0c82,懶人披薩雞排,23.56375,119.5644,452929,68,1,陰風,19.0,2
4293,4/18/2022 11:32:36 PM,"0150deb7d0,0218",Ub7e7400468a94c97e7aa9a4e08c88981,滷底撈-澎湖店,23.564989999999998,119.58107,454793,41,0,陰風,19.0,1
4295,4/18/2022 11:42:57 AM,"0150deb7d0,0328",U67a7a0290b58d9e0f8cff519fe54860b,瑞師父海菜煎餅,23.56579,119.56541999999999,452538,54,1,陰風,19.0,2
4297,4/18/2022 12:20:08 PM,"0150deb7d0,0116",U8842bc1c33ab4cc8a292dd0257d0390a,金醬府,23.567339999999998,119.5729,452633,19,1,陰風,19.0,1
4298,4/18/2022 12:29:47 AM,"0150deb7d0,0305",Ub8435fdcfc2b3bd95ca3ceeb76822229,桃太郎日式料理,23.566129999999998,119.56468000000001,451784,24,1,陰風,19.0,2
4299,4/18/2022 12:33:13 AM,"0150deb7d0,0436",U8eb2e7fe550a6d1e4a1519e405d3c917,味真香新港鴨肉羹臭豆腐,23.57536,119.57441999999999,451785,18,1,陰風,19.0,2
4300,4/18/2022 12:53:45 PM,"0150deb7d0,0044",U1193b30bfe522e1c30244378c84e7240,通樑古榕,23.65648794,119.5567078,452728,41,1,陰風,19.0,1
4301,4/18/2022 12:57:05 PM,"0150deb7d0,0116",Ud9f189e6e4cbc8628e6994a3adc90939,金醬府,23.567339999999998,119.5729,452743,55,0,陰風,19.0,1
4302,4/18/2022 2:46:39 PM,"0150deb7d0,0215",U8793a2bb7e42885c2e17c4682d981151,阿力香雞排-文山店,23.56285,119.58516999999999,453045,24,1,陰風,19.0,1
4303,4/18/2022 3:00:23 PM,"0150deb7d0,0050",Ud9f189e6e4cbc8628e6994a3adc90939,澎湖海洋地質公園中心,23.56633846,119.5787976,453071,55,0,陰風,19.0,1
4304,4/18/2022 3:26:20 PM,"0150deb7d0,0221",U8842bc1c33ab4cc8a292dd0257d0390a,回鄉餐館-(義大利麵 濃湯 炒飯 便當),23.56406,119.58901000000002,453178,19,1,陰風,19.0,1
4306,4/18/2022 3:40:30 PM,"0150deb7d0,0179",U81e4a5b20b01eaaa6497dc620580f1b2,祥馨鮮鮮果舖,23.57336,119.57256000000001,453243,62,0,陰風,19.0,1
4307,4/18/2022 3:42:30 PM,"0150deb7d0,0403",Uf1736a1ca1a13bc5cf32f5eb94c52246,恐龍炭烤饅頭,23.56671,119.56477,453253,51,1,陰風,19.0,1
4308,4/18/2022 3:44:57 PM,"0150deb7d0,0040",U0c296d47625964bbaf834513dc2d5668,自由塔,23.56993769,119.5713121,453264,40,0,陰風,19.0,1
4315,4/18/2022 5:13:34 PM,"0150deb7d0,0340",U8842bc1c33ab4cc8a292dd0257d0390a,某個角落,23.56492,119.56492,453611,19,1,陰風,19.0,0
4316,4/18/2022 5:17:35 PM,"0150deb7d0,0365",U8842bc1c33ab4cc8a292dd0257d0390a,臭臉大叔?烤甜圈,23.56494,119.56493999999999,453634,19,1,陰風,19.0,0
4317,4/18/2022 5:18:44 PM,"0150deb7d0,0237",U8842bc1c33ab4cc8a292dd0257d0390a,振發食品行,23.56413,119.5642,453640,19,1,陰風,19.0,0
4318,4/18/2022 5:26:45 PM,"0150deb7d0,0199",U8842bc1c33ab4cc8a292dd0257d0390a,麗洋手作蛋糕,23.56431,119.56464,453676,19,1,陰風,19.0,0
4319,4/18/2022 5:29:13 PM,"0150deb7d0,0168",U8842bc1c33ab4cc8a292dd0257d0390a,小正傢私店,23.56467,119.56483999999999,453687,19,1,陰風,19.0,0
4320,4/18/2022 5:32:33 PM,"0150deb7d0,0262",U8842bc1c33ab4cc8a292dd0257d0390a,登峰藝品行(登峰特產行),23.56505,119.56522,453701,19,1,陰風,19.0,0
4321,4/18/2022 5:36:05 PM,"0150deb7d0,0340",Uc31b6630118080fe58e0cf134b3b4124,某個角落,23.56492,119.56492,453717,46,1,陰風,19.0,0
4322,4/18/2022 5:41:47 PM,"0150deb7d0,0327",U8842bc1c33ab4cc8a292dd0257d0390a,西河食堂海鮮粥,23.56484,119.5652,453744,19,1,陰風,19.0,0
4323,4/18/2022 5:59:15 PM,"0150deb7d0,0401",U8842bc1c33ab4cc8a292dd0257d0390a,駱哥港式點心,23.565839999999998,119.56856,453853,19,1,陰風,19.0,0
4325,4/18/2022 6:25:12 PM,"0150deb7d0,0165",U58001d9adfe8f94262b41bcaf841093b,熊掌心健康果茶,23.563579999999998,119.56499,453946,73,0,陰風,19.0,0
4329,4/18/2022 6:51:20 PM,"0150deb7d0,0139",Ubb7bd782fd5337514c1d85df38fbdfdf,紫光複合式餐飲,23.566010000000002,119.56687,454055,55,1,陰風,19.0,0
4330,4/18/2022 7:04:39 PM,"0150deb7d0,0079",Ue56b6c5b24c6cd97c7cb7d6bd9d8b1df,冰吧豆花店 打卡送配料~~,23.56673,119.56773000000001,454110,58,1,陰風,19.0,0
4331,4/18/2022 7:20:59 PM,"0150deb7d0,0367",Ubf9613667a2d109d9f26efb31b8cc1e3,丁丁川菜海鮮館,23.56354,119.56626000000001,454176,45,0,陰風,19.0,0
4333,4/18/2022 7:46:48 PM,"0150deb7d0,0160",U2a61f0c04f909838b1b52cce31614069,海玩子雞蛋糕,23.56997,119.56894,454257,17,0,陰風,19.0,0
4334,4/18/2022 7:48:38 AM,"0150deb7d0,0337",U06dff1a148620a56b59cae6fa5430356,金海集,23.56305,119.56706000000001,452009,63,0,陰風,19.0,0
4335,4/18/2022 8:23:11 PM,"0150deb7d0,0297",U8eb2e7fe550a6d1e4a1519e405d3c917,?男子漢鐵板料理,23.57041,119.57188000000001,454397,18,1,陰風,19.0,1
4336,4/18/2022 8:26:40 PM,"0150deb7d0,0173",Uc31b6630118080fe58e0cf134b3b4124,綺樂Chi Love 仙人掌彩虹霜淇淋,23.565479999999997,119.56532,454411,46,1,陰風,19.0,1
4337,4/18/2022 8:48:28 PM,"0150deb7d0,0401",U863b8cae579201d96dab41d5e002a5a3,駱哥港式點心,23.565839999999998,119.56856,454487,31,0,陰風,19.0,1
4338,4/18/2022 9:22:22 AM,"0150deb7d0,0062",Uc6b4e7313c173c3dea880730c6be0fbe,小和食光輕食館,23.57465715,119.5734249,452179,76,0,陰風,19.0,1
4339,4/18/2022 9:31:49 AM,"0150deb7d0,0329",Ua4bf04f362c614233ba234d8dfb47e82,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,452188,28,1,陰風,19.0,1
4340,4/18/2022 9:42:31 AM,"0150deb7d0,0227",Ue573c8328a00a6bb23fec48a3b747101,小林包子饅頭店,23.5685,119.56895,452203,63,0,陰風,19.0,1
4343,4/19/2022 1:05:36 PM,"0150deb7d0,0065",U1273956244016b17a461213dd7a6f722,啤酒海時尚熱炒,23.56523,119.56643999999999,455815,43,1,雨風,18.0,2
4344,4/19/2022 1:20:30 PM,"0150deb7d0,0065",Ud9f189e6e4cbc8628e6994a3adc90939,啤酒海時尚熱炒,23.56523,119.56643999999999,455852,55,0,雨風,18.0,2
4345,4/19/2022 1:21:45 PM,"0150deb7d0,0177",Ua78fb79efa848cc871dcc7281d5a68c9,夏天茶飲,23.571839999999998,119.57075,455859,79,1,雨風,18.0,2
4346,4/19/2022 1:36:22 PM,"0150deb7d0,0236",Ue1f9ea92a0df617e7e86b7ad1106c5e2,菊楓食堂日式料理,23.57538,119.58058,455904,67,1,雨風,18.0,2
4347,4/19/2022 1:45:42 PM,"0150deb7d0,0091",Ue1f9ea92a0df617e7e86b7ad1106c5e2,玻玻飲食店,23.579710000000002,119.57923999999998,455927,67,1,雨風,18.0,2
4348,4/19/2022 1:46:49 PM,"0150deb7d0,0006",U8793a2bb7e42885c2e17c4682d981151,龍門閉鎖陣地,23.55574,119.67568999999999,455931,24,1,雨風,18.0,2
4349,4/19/2022 10:00:34 PM,"0150deb7d0,0150",U370db04769a7c69d7a75983f1351aa23,好享吃小火鍋,23.56745,119.56641,457244,57,0,雨風,18.0,1
4350,4/19/2022 10:07:42 AM,"0150deb7d0,0291",Ub8435fdcfc2b3bd95ca3ceeb76822229,天津蔥抓餅,23.57431,119.5792,455383,24,1,雨風,18.0,1
4355,4/19/2022 10:45:07 PM,"0150deb7d0,0197",U52dda63b2259abe4e296d037a82e729a,嚐香聚牛肉麵,23.57425,119.57308,457310,68,1,雨風,18.0,1
4356,4/19/2022 10:49:59 PM,"0150deb7d0,0068",U38c7bdd36eb764384f5a6071a362651f,弗洛伊得飲酒店,23.56755,119.56811,457317,25,0,雨風,18.0,1
4357,4/19/2022 10:53:08 PM,"0150deb7d0,0386",U38c7bdd36eb764384f5a6071a362651f,四季肉圓專賣店,23.573339999999998,119.57233000000001,457325,25,0,雨風,18.0,1
4358,4/19/2022 10:54:24 PM,"0150deb7d0,0436",U38c7bdd36eb764384f5a6071a362651f,味真香新港鴨肉羹臭豆腐,23.57536,119.57441999999999,457326,25,0,雨風,18.0,1
4361,4/19/2022 11:41:20 AM,"0150deb7d0,0083",U67a7a0290b58d9e0f8cff519fe54860b,海功商號(波霸花枝丸、月亮蝦餅、當季海鮮宅配),23.56542,119.56562,455619,54,1,雨風,18.0,2
4364,4/19/2022 12:08:54 PM,"0150deb7d0,0179",Uc6ca45181f84f93c8037448e8d1945cd,祥馨鮮鮮果舖,23.57336,119.57256000000001,455669,59,0,雨風,18.0,1
4365,4/19/2022 12:09:37 PM,"0150deb7d0,0177",Uc6ca45181f84f93c8037448e8d1945cd,夏天茶飲,23.571839999999998,119.57075,455671,59,0,雨風,18.0,1
4367,4/19/2022 12:12:53 PM,"0150deb7d0,0288",U8878e49b88921b0451c85b8d80b496be,皮克吐司,23.56714,119.56466999999999,455683,79,1,雨風,18.0,1
4368,4/19/2022 12:15:57 PM,"0150deb7d0,0052",U8793a2bb7e42885c2e17c4682d981151,林投貝殼教堂,23.56178733,119.646781,455689,24,1,雨風,18.0,1
4371,4/19/2022 3:21:45 PM,"0150deb7d0,0008",U8842bc1c33ab4cc8a292dd0257d0390a,典醬家,23.56933086,119.5898642,456124,19,1,雨風,18.0,1
4372,4/19/2022 3:27:18 PM,"0150deb7d0,0008",U1273956244016b17a461213dd7a6f722,典醬家,23.56933086,119.5898642,456150,43,1,雨風,18.0,1
4375,4/19/2022 4:21:06 PM,"0150deb7d0,0144",U06795aebb2d9a6ff7de3a4f5e2c24e7d,小小間,23.57003,119.56901,456306,43,1,雨風,18.0,1
4376,4/19/2022 4:22:19 PM,"0150deb7d0,0332",U06795aebb2d9a6ff7de3a4f5e2c24e7d,小螞蟻牛排,23.568360000000002,119.56831000000001,456314,43,1,雨風,18.0,1
4377,4/19/2022 4:29:09 PM,"0150deb7d0,0149",U2a07ef3a0c129e16f8b7272554f52bc4,拾捌度C鮮果茶飲站,23.574360000000002,119.5795,456326,60,1,雨風,18.0,1
4380,4/19/2022 5:47:22 PM,"0150deb7d0,0091",U5a1569a940913901cdb66284da9d3d3a,玻玻飲食店,23.579710000000002,119.57923999999998,456578,23,0,雨風,18.0,0
4381,4/19/2022 6:49:47 PM,"0150deb7d0,0159",U835eee6a73565b69ee7c7c4a10818899,澎湖甘草芭樂,23.56577,119.56528999999999,456757,18,1,雨風,18.0,0
4382,4/19/2022 7:04:04 AM,"0150deb7d0,0309",U58001d9adfe8f94262b41bcaf841093b,澎湖樂晨早午餐,23.57313,119.57701000000002,455150,73,0,雨風,18.0,0
4384,4/19/2022 7:45:47 PM,"0150deb7d0,0328",Ubaa723982621a6dd3a8180937f42a3d4,瑞師父海菜煎餅,23.56579,119.56541999999999,456913,30,1,雨風,18.0,0
4385,4/19/2022 8:16:38 AM,"0150deb7d0,0359",U317cec3c5157e6f8bb09cfb3a514f5cc,Bella調酒專賣店,23.56855353,119.56715200000001,455224,64,0,雨風,18.0,0
4387,4/19/2022 9:07:58 PM,"0150deb7d0,0159",Ucdba1bf15e1eb63bbe2a6bc301d768d0,澎湖甘草芭樂,23.56577,119.56528999999999,457125,62,1,雨風,18.0,1
4388,4/19/2022 9:08:09 AM,"0150deb7d0,0401",U693d1863fb9246c18b3c343431fbad42,駱哥港式點心,23.565839999999998,119.56856,455300,69,0,雨風,18.0,1
4389,4/19/2022 9:12:19 PM,"0150deb7d0,0231",U2a61f0c04f909838b1b52cce31614069,青泉豆花,23.574720000000003,119.57821000000001,457139,17,0,雨風,18.0,1
4390,4/19/2022 9:31:24 AM,"0150deb7d0,0336",Ub8435fdcfc2b3bd95ca3ceeb76822229,品川元麻辣串串,23.56319,119.59046000000001,455333,24,1,雨風,18.0,1
4393,4/2/2022 10:09:49 AM,"0150deb7d0,0231",Uc90a03dc5c8efd275ba07ee176e23375,青泉豆花,23.574720000000003,119.57821000000001,407795,73,1,小雨,13.0,1
4395,4/2/2022 10:35:21 PM,"0150deb7d0,0244",U58001d9adfe8f94262b41bcaf841093b,三ㄚ店&潮style,23.56705,119.56538,410046,73,0,小雨,13.0,1
4396,4/2/2022 10:43:37 PM,"0150deb7d0,0386",U58001d9adfe8f94262b41bcaf841093b,四季肉圓專賣店,23.573339999999998,119.57233000000001,410057,73,0,小雨,13.0,1
4397,4/2/2022 10:43:50 PM,"0150deb7d0,0338",U58001d9adfe8f94262b41bcaf841093b,曾記滿福堂擔仔麵,23.57406,119.57323000000001,410059,73,0,小雨,13.0,1
4398,4/2/2022 10:55:22 AM,"0150deb7d0,0309",U90aa7d9aa32ab7c5d0d35d0872b10286,澎湖樂晨早午餐,23.57313,119.57701000000002,407923,61,0,小雨,13.0,2
4401,4/2/2022 11:33:03 AM,"0150deb7d0,0102",U54b59e95f3dd368e5e1a53fafff72ad2,清心飲食店,23.600179999999998,119.50975,408021,64,0,小雨,13.0,2
4404,4/2/2022 11:57:14 AM,"0150deb7d0,0078",Ud12b72cb97ad69f841efe9b974ffdbe1,白灣景觀餐廳,23.56154,119.64737,408102,54,0,小雨,13.0,2
4405,4/2/2022 12:13:42 PM,"0150deb7d0,0328",U22810a86bf6c88e1580fc68bb22cc23c,瑞師父海菜煎餅,23.56579,119.56541999999999,408183,43,1,小雨,13.0,1
4407,4/2/2022 12:47:59 PM,"0150deb7d0,0027",U75559c3a5e306d3cdf5a9e3dbd88febf,五鮮上醬海產專賣,23.56580466,119.5654261,408289,61,1,小雨,13.0,1
4409,4/2/2022 2:27:55 PM,"0150deb7d0,0291",U4318c18d78a35e2d646db31b63ef92c6,天津蔥抓餅,23.57431,119.5792,408615,55,0,小雨,13.0,1
4411,4/2/2022 2:55:45 AM,"0150deb7d0,0412",Uea7d6799ca7a90c9bc9ff0c12de94045,四方早餐店,23.56619,119.58263000000001,407226,68,1,小雨,13.0,1
